provider,dataset,snapshot_id,season,status,source_url,retrieved_at_utc,sha256,bytes,rows,schema_fingerprint,package_version,license_spdx,external_reference
nflverse,seasonal_rosters,20260730T072407Z-e550f5d52c60,2023,downloaded,https://github.com/nflverse/nflverse-data/releases/download/rosters/roster_2023.parquet,2026-07-30T07:24:07Z,66dcb7d0e203c41b49e997b93eb55ed77bcc960e5dd0774b7e2426a87cef3c90,554634,3090,6929c9a724f5d4e9dfa339957176400cc5bc705940ce95c608d86cc535cc0e22,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/seasonal_rosters/20260730T072407Z-e550f5d52c60/raw/seasonal_rosters_2023.parquet
nflverse,seasonal_rosters,20260730T072407Z-e550f5d52c60,2024,downloaded,https://github.com/nflverse/nflverse-data/releases/download/rosters/roster_2024.parquet,2026-07-30T07:24:07Z,bd38dbe785728c6b4ddc0b56b7d4fee69a8337595db3b631528d284253c04aaf,566179,3216,6929c9a724f5d4e9dfa339957176400cc5bc705940ce95c608d86cc535cc0e22,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/seasonal_rosters/20260730T072407Z-e550f5d52c60/raw/seasonal_rosters_2024.parquet
nflverse,seasonal_rosters,20260730T072407Z-e550f5d52c60,2025,downloaded,https://github.com/nflverse/nflverse-data/releases/download/rosters/roster_2025.parquet,2026-07-30T07:24:07Z,902904a0500f066f02ef23f7857e3db35060517e50ffcfe36cc1bc5c6d230f70,585103,3137,fefe921cdfb427405b813d032d3f505c6ce0497690235d02c9b72893eb4330c9,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/seasonal_rosters/20260730T072407Z-e550f5d52c60/raw/seasonal_rosters_2025.parquet
nflverse,snap_counts,20260730T072407Z-9a5cb0a02a38,2012,downloaded,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2012.parquet,2026-07-30T07:24:07Z,1068d1f45aaf8744d9b0036c7a1f5ba1190014907b81da488080663477871fcf,4561,0,60117b067f69b8fc9d83c3de3fe82023a5e6f1eaccc502e9ce65985f000a84e2,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/snap_counts/20260730T072407Z-9a5cb0a02a38/raw/snap_counts_2012.parquet
nflverse,snap_counts,20260730T072407Z-9a5cb0a02a38,2013,downloaded,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2013.parquet,2026-07-30T07:24:07Z,b4c90d00cecfa6f874ea0b5054328c6637997eddea039a4f6fa8c1198fa1c028,209550,23799,60117b067f69b8fc9d83c3de3fe82023a5e6f1eaccc502e9ce65985f000a84e2,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/snap_counts/20260730T072407Z-9a5cb0a02a38/raw/snap_counts_2013.parquet
nflverse,snap_counts,20260730T072407Z-9a5cb0a02a38,2014,downloaded,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2014.parquet,2026-07-30T07:24:07Z,cf7c12f3813a701b43ef9f5dc9d175a6fc1b0113584901b0ccbf71fbccc9ba03,211616,23864,60117b067f69b8fc9d83c3de3fe82023a5e6f1eaccc502e9ce65985f000a84e2,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/snap_counts/20260730T072407Z-9a5cb0a02a38/raw/snap_counts_2014.parquet
nflverse,snap_counts,20260730T072407Z-9a5cb0a02a38,2015,downloaded,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2015.parquet,2026-07-30T07:24:07Z,65fcdc9cf79f641e0851988635395421895523288cccdd00361bec06875272cb,211957,23842,60117b067f69b8fc9d83c3de3fe82023a5e6f1eaccc502e9ce65985f000a84e2,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/snap_counts/20260730T072407Z-9a5cb0a02a38/raw/snap_counts_2015.parquet
nflverse,snap_counts,20260730T072407Z-9a5cb0a02a38,2016,downloaded,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2016.parquet,2026-07-30T07:24:07Z,02fbeb10dd1369d858ac460ef67b0a2e9a4da689e24149d81dec57863f975198,212500,23890,60117b067f69b8fc9d83c3de3fe82023a5e6f1eaccc502e9ce65985f000a84e2,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/snap_counts/20260730T072407Z-9a5cb0a02a38/raw/snap_counts_2016.parquet
nflverse,snap_counts,20260730T072407Z-9a5cb0a02a38,2017,downloaded,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2017.parquet,2026-07-30T07:24:07Z,46805183af6d987bac7292a84d787343bd10d5323fba96e9ce624cfe9c085dc5,212468,23862,60117b067f69b8fc9d83c3de3fe82023a5e6f1eaccc502e9ce65985f000a84e2,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/snap_counts/20260730T072407Z-9a5cb0a02a38/raw/snap_counts_2017.parquet
nflverse,snap_counts,20260730T072407Z-9a5cb0a02a38,2018,downloaded,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2018.parquet,2026-07-30T07:24:07Z,db5ab19bb95e290ce38cd73c40795b15ecf9b01cbc90b6f339f8010c51c1d506,211973,23877,60117b067f69b8fc9d83c3de3fe82023a5e6f1eaccc502e9ce65985f000a84e2,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/snap_counts/20260730T072407Z-9a5cb0a02a38/raw/snap_counts_2018.parquet
nflverse,snap_counts,20260730T072407Z-9a5cb0a02a38,2019,downloaded,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2019.parquet,2026-07-30T07:24:07Z,ef9068cc9eebaf01fa78c783a29cc1658a32b35fd7226e98146aa178e13aedc2,213089,23862,60117b067f69b8fc9d83c3de3fe82023a5e6f1eaccc502e9ce65985f000a84e2,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/snap_counts/20260730T072407Z-9a5cb0a02a38/raw/snap_counts_2019.parquet
nflverse,snap_counts,20260730T072407Z-9a5cb0a02a38,2020,downloaded,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2020.parquet,2026-07-30T07:24:07Z,5c8176029d93822f82fbbd22126938c8909ca54fbe52a3081be82634c4b7c113,231978,24999,60117b067f69b8fc9d83c3de3fe82023a5e6f1eaccc502e9ce65985f000a84e2,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/snap_counts/20260730T072407Z-9a5cb0a02a38/raw/snap_counts_2020.parquet
nflverse,snap_counts,20260730T072407Z-9a5cb0a02a38,2021,downloaded,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2021.parquet,2026-07-30T07:24:07Z,1f6ab4c26a7d394c857652234dd39acd4088ffd92cfcf3f91ce03f4dc9fcaa2a,240680,26468,60117b067f69b8fc9d83c3de3fe82023a5e6f1eaccc502e9ce65985f000a84e2,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/snap_counts/20260730T072407Z-9a5cb0a02a38/raw/snap_counts_2021.parquet
nflverse,snap_counts,20260730T072407Z-9a5cb0a02a38,2022,downloaded,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2022.parquet,2026-07-30T07:24:07Z,3cfde83eb6d859e3477aba4238fa2fb8e0592a5fc5ab8b26128fce085d4b7fea,237678,26381,60117b067f69b8fc9d83c3de3fe82023a5e6f1eaccc502e9ce65985f000a84e2,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/snap_counts/20260730T072407Z-9a5cb0a02a38/raw/snap_counts_2022.parquet
nflverse,snap_counts,20260730T072407Z-9a5cb0a02a38,2023,downloaded,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2023.parquet,2026-07-30T07:24:07Z,97873cab365dfb39286bc1de3ac772fa4b51f09cce52ae5f8317e006cc007f62,237882,26540,60117b067f69b8fc9d83c3de3fe82023a5e6f1eaccc502e9ce65985f000a84e2,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/snap_counts/20260730T072407Z-9a5cb0a02a38/raw/snap_counts_2023.parquet
nflverse,snap_counts,20260730T072407Z-9a5cb0a02a38,2024,downloaded,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2024.parquet,2026-07-30T07:24:07Z,9ec66a0c755939b329d4eba3f90e716bb874b5a6544f325ba220f003991ff99f,240862,26615,60117b067f69b8fc9d83c3de3fe82023a5e6f1eaccc502e9ce65985f000a84e2,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/snap_counts/20260730T072407Z-9a5cb0a02a38/raw/snap_counts_2024.parquet
nflverse,snap_counts,20260730T072407Z-9a5cb0a02a38,2025,downloaded,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2025.parquet,2026-07-30T07:24:07Z,af7b7b38c8ed0c39a46486941eb919b07adcf8ddf5568a3cb403d263bff4968c,242090,26612,60117b067f69b8fc9d83c3de3fe82023a5e6f1eaccc502e9ce65985f000a84e2,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/snap_counts/20260730T072407Z-9a5cb0a02a38/raw/snap_counts_2025.parquet
nflverse,weekly_rosters,20260730T072407Z-339925566eae,2012,downloaded,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2012.parquet,2026-07-30T07:24:07Z,32a218e187e553abdeacd107ae9c76c321e258809d18578f1b1267882f1c0b29,443790,31431,35bcd21ec4a05cf4394d93820eb2f3273a0bae89799cbf68ac41f93fe3ed3e81,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/weekly_rosters/20260730T072407Z-339925566eae/raw/weekly_rosters_2012.parquet
nflverse,weekly_rosters,20260730T072407Z-339925566eae,2013,downloaded,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2013.parquet,2026-07-30T07:24:07Z,bb68c0e5dba854c4d0b7dda4331456df701c06a66160b96decdfdc1b71147663,461709,31901,35bcd21ec4a05cf4394d93820eb2f3273a0bae89799cbf68ac41f93fe3ed3e81,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/weekly_rosters/20260730T072407Z-339925566eae/raw/weekly_rosters_2013.parquet
nflverse,weekly_rosters,20260730T072407Z-339925566eae,2014,downloaded,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2014.parquet,2026-07-30T07:24:07Z,51ae5047bb95297e039ba3d6560cee1ed16407f2e91897f6c9c79aafecdef397,489433,31964,35bcd21ec4a05cf4394d93820eb2f3273a0bae89799cbf68ac41f93fe3ed3e81,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/weekly_rosters/20260730T072407Z-339925566eae/raw/weekly_rosters_2014.parquet
nflverse,weekly_rosters,20260730T072407Z-339925566eae,2015,downloaded,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2015.parquet,2026-07-30T07:24:07Z,61a57f4484a556d4cad1cf50030a8a8822a345eace783e013f8ba8ae2f721243,511974,32098,35bcd21ec4a05cf4394d93820eb2f3273a0bae89799cbf68ac41f93fe3ed3e81,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/weekly_rosters/20260730T072407Z-339925566eae/raw/weekly_rosters_2015.parquet
nflverse,weekly_rosters,20260730T072407Z-339925566eae,2016,downloaded,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2016.parquet,2026-07-30T07:24:07Z,70d0ceab697860e946a2acdafcae48809015dcdaf06bd21d26777473cff7db8f,754038,35020,6929c9a724f5d4e9dfa339957176400cc5bc705940ce95c608d86cc535cc0e22,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/weekly_rosters/20260730T072407Z-339925566eae/raw/weekly_rosters_2016.parquet
nflverse,weekly_rosters,20260730T072407Z-339925566eae,2017,downloaded,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2017.parquet,2026-07-30T07:24:07Z,2f633cf331f561ea5346238a1808e8a68811eb280084e75f0dd09880535c5012,734927,51321,6929c9a724f5d4e9dfa339957176400cc5bc705940ce95c608d86cc535cc0e22,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/weekly_rosters/20260730T072407Z-339925566eae/raw/weekly_rosters_2017.parquet
nflverse,weekly_rosters,20260730T072407Z-339925566eae,2018,downloaded,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2018.parquet,2026-07-30T07:24:07Z,0fcd3c3f098dbb5350be2095959acf38202602c6b3c71475e883fabda23077a8,762634,52238,6929c9a724f5d4e9dfa339957176400cc5bc705940ce95c608d86cc535cc0e22,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/weekly_rosters/20260730T072407Z-339925566eae/raw/weekly_rosters_2018.parquet
nflverse,weekly_rosters,20260730T072407Z-339925566eae,2019,downloaded,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2019.parquet,2026-07-30T07:24:07Z,08ef64996cecdff2f4631ca26b21ed9a39bf5fba0b3379d902e531facf81e5c4,778811,51632,6929c9a724f5d4e9dfa339957176400cc5bc705940ce95c608d86cc535cc0e22,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/weekly_rosters/20260730T072407Z-339925566eae/raw/weekly_rosters_2019.parquet
nflverse,weekly_rosters,20260730T072407Z-339925566eae,2020,downloaded,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2020.parquet,2026-07-30T07:24:07Z,8d601bf5c5d669465481421ad5cd1a1470d51792054e84bdc04f3620785f7530,843938,44130,6929c9a724f5d4e9dfa339957176400cc5bc705940ce95c608d86cc535cc0e22,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/weekly_rosters/20260730T072407Z-339925566eae/raw/weekly_rosters_2020.parquet
nflverse,weekly_rosters,20260730T072407Z-339925566eae,2021,downloaded,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2021.parquet,2026-07-30T07:24:07Z,3e9f67569e940b54b3778ef2c9150850920b5bf93143bad3bd158e649825cf6b,817361,46696,6929c9a724f5d4e9dfa339957176400cc5bc705940ce95c608d86cc535cc0e22,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/weekly_rosters/20260730T072407Z-339925566eae/raw/weekly_rosters_2021.parquet
nflverse,weekly_rosters,20260730T072407Z-339925566eae,2022,downloaded,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2022.parquet,2026-07-30T07:24:07Z,063c0da93f612811e1c4a4c12727a56fd2716197864795f15aa2f10a591b00c0,803573,46163,6929c9a724f5d4e9dfa339957176400cc5bc705940ce95c608d86cc535cc0e22,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/weekly_rosters/20260730T072407Z-339925566eae/raw/weekly_rosters_2022.parquet
nflverse,weekly_rosters,20260730T072407Z-339925566eae,2023,downloaded,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2023.parquet,2026-07-30T07:24:07Z,0fa5abf9b462a087ecb17f3268ed7233ce9935e95d77be94ad6bac66adf8e281,794392,45655,6929c9a724f5d4e9dfa339957176400cc5bc705940ce95c608d86cc535cc0e22,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/weekly_rosters/20260730T072407Z-339925566eae/raw/weekly_rosters_2023.parquet
nflverse,weekly_rosters,20260730T072407Z-339925566eae,2024,downloaded,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2024.parquet,2026-07-30T07:24:07Z,4b144e8eda5a159f36037b02e8b7d5a7861acb65b0816b0a063244992038dcf8,829272,46579,6929c9a724f5d4e9dfa339957176400cc5bc705940ce95c608d86cc535cc0e22,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/weekly_rosters/20260730T072407Z-339925566eae/raw/weekly_rosters_2024.parquet
nflverse,weekly_rosters,20260730T072407Z-339925566eae,2025,downloaded,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2025.parquet,2026-07-30T07:24:07Z,a8764c947bfe6a9d8f122a194e3f026973c8efcc8a3456c67cbfac4371c20342,850871,46849,fefe921cdfb427405b813d032d3f505c6ce0497690235d02c9b72893eb4330c9,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/weekly_rosters/20260730T072407Z-339925566eae/raw/weekly_rosters_2025.parquet
